1985 Ferrari                                 Testarossa                                      11
2013 Ferrari                                 California                                      16
2013 Acura                                   TL 4WD                                          20
2013 Audi                                    S8                                              19
2013 Bentley                                 Mulsanne                                        13
2013 Ferrari                                 FF                                              13
2013 Ferrari                                 FF                                              13
2013 Ford                                    F150 Pickup 2WD FFV                             17
2013 Ford                                    F150 Pickup 2WD FFV                             17
2013 Ford                                    F150 Pickup 2WD                                 15
2013 Ford                                    F150 Pickup 2WD FFV                             19
2013 Ford                                    F150 Pickup 2WD FFV                             19
2013 Ford                                    F150 Pickup 2WD                                 18
2013 Ford                                    F150 Pickup 2WD                                 18
2013 Nissan                                  Titan 2WD                                       15
2013 Nissan                                  Titan 2WD                                       15
2013 Ram                                     1500 2WD                                        16
2013 Ram                                     1500 2WD                                        16
2013 Ram                                     1500 2WD                                        20
2013 Toyota                                  Tundra 2WD                                      17
2013 Toyota                                  Tundra 2WD                                      17
2013 Toyota                                  Tundra 2WD                                      15
2013 Ford                                    F150 Raptor Pickup 4WD                          13
2013 Ford                                    F150 Pickup 4WD                                 13
2013 Ford                                    F150 Pickup 4WD FFV                             16
1985 Merkur                                  XR4Ti                                           19
1987 Subaru                                  Sedan/3Door 4WD Turbo                           19
2013 Ford                                    F150 Pickup 4WD FFV                             16
2013 Ford                                    F150 Pickup 4WD FFV                             18
2013 Ford                                    F150 Pickup 4WD FFV                             18
2013 Ford                                    F150 Pickup 4WD                                 17
2013 Ford                                    F150 Pickup 4WD                                 17
2013 Nissan                                  Titan 4WD                                       14
2013 Nissan                                  Titan 4WD                                       14
2013 Ram                                     1500 4WD                                        16
2013 Ram                                     1500 4WD                                        15
2013 Ram                                     1500 4WD                                        19
2013 Toyota                                  Tundra 4WD                                      16
2013 Toyota                                  Tundra 4WD                                      15
2013 Toyota                                  Tundra 4WD FFV                                  15
2013 Ford                                    E150 Van FFV                                    15
2013 Ford                                    E250 Van FFV                                    15
2013 Ford                                    E150 Van FFV                                    14
2013 Ford                                    E250 Van FFV                                    14
2013 Ford                                    E350 Van FFV                                    13
2013 Ford                                    E350 Van                                        12
2013 Ford                                    E150 Wagon FFV                                  14
2013 Ford                                    E150 Wagon FFV                                  13
2013 Ford                                    E350 Wagon FFV                                  13
2013 Ford                                    E350 Wagon                                      11
2013 Honda                                   Pilot 2WD                                       20
2013 Toyota                                  Highlander 2WD                                  20
2013 Toyota                                  FJ Cruiser 2WD                                  18
2013 Acura                                   MDX 4WD                                         18
2013 Chevrolet                               Equinox AWD                                     19
2013 Chevrolet                               Equinox AWD                                     19
2013 GMC                                     Terrain AWD                                     19
2013 GMC                                     Terrain AWD                                     19
2013 Toyota                                  Highlander 4WD                                  19
2013 Toyota                                  FJ Cruiser 4WD                                  18
2013 Toyota                                  FJ Cruiser 4WD                                  16
2013 Ford                                    Expedition 2WD FFV                              16
2013 Lincoln                                 Navigator 2WD FFV                               16
2013 Nissan                                  Armada 2WD                                      15
2013 Nissan                                  Armada 2WD                                      15
2013 Toyota                                  4Runner 2WD                                     19
2013 Toyota                                  Sequoia 2WD                                     15
2013 Ford                                    Expedition 4WD FFV                              15
2013 Ford                                    Explorer AWD                                    18
2013 Honda                                   Pilot 4WD                                       20
2013 Lincoln                                 Navigator 4WD FFV                               15
2013 Mercedes-Benz                           GL450 4matic                                    16
2013 Mercedes-Benz                           GL550 4matic                                    15
2013 Nissan                                  Armada 4WD                                      14
2013 Nissan                                  Armada 4WD                                      14
2013 Toyota                                  4Runner 4WD                                     18
2013 Toyota                                  4Runner 4WD                                     18
2013 Toyota                                  Sequoia 4WD                                     14
2013 Toyota                                  Sequoia 4WD FFV                                 15
1987 Toyota                                  Cressida                                        18
2013 Infiniti                                G37                                             20
2013 Infiniti                                G37x                                            20
2013 Infiniti                                EX37                                            20
2013 Infiniti                                EX37 AWD                                        20
1987 Toyota                                  Cressida                                        19
2013 Bentley                                 Continental GTC                                 15
2013 Lexus                                   IS F                                            18
2013 Honda                                   Ridgeline Truck 4WD                             17
2013 Mazda                                   CX-9 2WD                                        19
2013 Mazda                                   CX-9 4WD                                        19
2013 Infiniti                                QX56 2WD                                        16
2013 Infiniti                                QX56 4WD                                        16
2013 Lotus                                   Evora                                           20
2013 Bentley                                 Continental GT                                  15
2013 Jaguar                                  XF AWD                                          19
2013 Lexus                                   LS 460                                          19
2013 Lexus                                   LS 460 AWD                                      18
2013 Lexus                                   LS 460 L                                        19
2013 Lexus                                   LS 460 L AWD                                    18
2013 Jaguar                                  XJ                                              18
2013 Jaguar                                  XJ LWB                                          18
2013 Jaguar                                  XJ AWD                                          19
2013 Jaguar                                  XJ LWB AWD                                      19
2013 Nissan                                  Murano FWD                                      20
2013 Nissan                                  Murano AWD                                      20
2013 Mercedes-Benz                           SL65 AMG                                        17
2013 Mercedes-Benz                           SLS AMG GT Coupe                                15
2013 Mercedes-Benz                           SLS AMG GT Roadster                             15
2013 Jaguar                                  XF                                              18
2013 Jaguar                                  XJ LWB                                          19
2013 Ram                                     1500 2WD                                        20
2013 Land Rover                              LR4                                             14
2012 BMW                                     650i Convertible xDrive                         17
2012 BMW                                     M6 Convertible                                  16
2012 Mercedes-Benz                           ML350 4matic                                    20
2013 Audi                                    RS 5 Cabriolet                                  18
2013 Lexus                                   LS 600h L                                       20
2013 VPG                                     MV-1                                            15
2013 Ford                                    Edge AWD                                        20
2013 Land Rover                              LR2                                             20
2013 Land Rover                              Range Rover                                     15
2013 Land Rover                              Range Rover                                     16
2013 Aston Martin                            V8 Vantage                                      15
2013 Aston Martin                            V8 Vantage                                      16
2013 Aston Martin                            V8 Vantage S                                    15
2013 Aston Martin                            V8 Vantage S                                    16
2013 Aston Martin                            DB9                                             15
2013 Cadillac                                XTS Hearse                                      17
2013 Cadillac                                XTS Limo                                        17
2013 Hyundai                                 Santa Fe 4WD                                    20
2013 Nissan                                  Murano CrossCabriolet                           19
1987 Volkswagen                              Quantum                                         18
2014 Ford                                    Mustang                                         18
2014 Ford                                    Mustang                                         20
1987 Volkswagen                              Quantum                                         19
2013 Lamborghini                             Aventador Roadster                              12
2013 Nissan                                  Frontier 2WD                                    19
1987 Volvo                                   240 DL/240 GL                                   20
2013 Nissan                                  Frontier 2WD                                    18
2013 Nissan                                  Frontier 2WD                                    19
2013 Nissan                                  Frontier 4WD                                    17
2013 Nissan                                  Frontier 4WD                                    18
2013 Nissan                                  Xterra 2WD                                      18
2013 Nissan                                  Xterra 4WD                                      17
2013 Nissan                                  Xterra 4WD                                      17
2014 Ford                                    Mustang                                         19
2014 Nissan                                  GT-R                                            19
2014 Kia                                     Sorento 4WD                                     20
2014 Nissan                                  Murano CrossCabriolet                           19
1987 Volvo                                   780                                             16
2014 Audi                                    R8 Spyder                                       16
2014 Audi                                    R8                                              16
2014 Audi                                    R8 Spyder                                       17
2014 Audi                                    R8                                              17
2014 Audi                                    R8 Spyder                                       14
2014 Audi                                    R8                                              14
2014 Audi                                    R8 Spyder                                       14
2014 Audi                                    R8                                              14
2014 Aston Martin                            DB9                                             15
2014 Aston Martin                            Vanquish                                        15
1987 Volvo                                   780                                             17
2014 Aston Martin                            Rapide S                                        15
2014 Roush Performance                       Stage 3 Mustang                                 17
1987 Dodge                                   Shadow                                          18
2014 Jeep                                    Grand Cherokee SRT8                             15
2014 Porsche                                 Cayenne Turbo                                   17
1987 ASC Incorporated                        GNX                                             16
2013 Ram                                     1500 4WD                                        17
2013 Mercedes-Benz                           GL63 AMG                                        14
2014 Roush Performance                       Stage 3 Mustang                                 17
2014 Porsche                                 Cayenne Turbo S                                 16
1987 Audi                                    5000 CS quattro                                 18
2014 BMW                                     Z4 sDrive35i                                    19
2014 BMW                                     Z4 sDrive35is                                   19
2014 BMW                                     650i xDrive Coupe                               19
2014 BMW                                     650i xDrive Convertible                         19
2014 BMW                                     650i xDrive Gran Coupe                          19
1987 Audi                                    5000 CS Turbo                                   18
2014 Kia                                     Sedona                                          20
2014 Jeep                                    Grand Cherokee 2WD                              20
2014 Jeep                                    Grand Cherokee 2WD                              17
2014 Jeep                                    Grand Cherokee 4WD                              19
2014 Jeep                                    Grand Cherokee 4WD                              16
1987 Audi                                    5000 CS Turbo                                   19
2014 Porsche                                 Cayenne S                                       18
1987 Audi                                    5000 S                                          17
2014 BMW                                     650i Coupe                                      20
2014 BMW                                     650i Convertible                                20
2014 Bentley                                 Continental GT                                  15
2014 BMW                                     650i Gran Coupe                                 20
1987 Audi                                    5000 S                                          19
2014 Porsche                                 Cayenne GTS                                     17
1987 Audi                                    5000 S                                          18
2013 Acura                                   ZDX 4WD                                         19
2013 SRT                                     Viper                                           15
1987 Audi                                    5000 S                                          18
2014 Bentley                                 Continental GTC                                 15
2014 Bentley                                 Continental GT Speed Convertible                15
2014 BMW                                     M6 Coupe                                        17
2014 BMW                                     M6 Coupe                                        16
2014 BMW                                     M6 Convertible                                  17
2014 BMW                                     M6 Convertible                                  16
2014 BMW                                     M6 Gran Coupe                                   17
2014 BMW                                     M6 Gran Coupe                                   16
2014 Bentley                                 Flying Spur                                     15
1987 Audi                                    5000 S quattro                                  18
2014 BMW                                     X6 xDrive35i                                    20
2014 BMW                                     X6 xDrive50i                                    17
2014 BMW                                     X6 M                                            15
2014 Jaguar                                  F-Type V8 S Convertible                         18
2014 Jaguar                                  XK Convertible                                  18
2014 Jaguar                                  XK                                              18
2014 Mercedes-Benz                           CLS550                                          20
2014 Mercedes-Benz                           CLS550 4matic                                   19
1987 Buick                                   Century                                         20
2014 Mitsubishi                              Lancer                                          20
2014 Mitsubishi                              Lancer Evolution                                19
2014 Mitsubishi                              Lancer Evolution                                19
2014 Hyundai                                 Equus                                           18
2014 Lincoln                                 MKT Livery AWD                                  19
1987 Buick                                   Century                                         19
2014 Lincoln                                 MKT AWD                                         18
2014 Ford                                    Flex FWD                                        20
2014 Lincoln                                 MKT FWD                                         20
2014 Ford                                    Flex AWD                                        18
2014 Ford                                    Flex AWD                                        19
1985 Mercedes-Benz                           300D/300CD                                      19
1987 Buick                                   Regal                                           19
2014 Land Rover                              Range Rover                                     19
2014 Land Rover                              Range Rover Sport                               19
2014 Jaguar                                  XK                                              19
2014 Jaguar                                  XK Convertible                                  17
1987 Buick                                   Regal                                           18
2014 Bugatti                                 Veyron                                          10
2014 Lamborghini                             Aventador Roadster                              12
2014 Lamborghini                             Aventador Veneno Coupe                          13
2014 Mercedes-Benz                           SL550                                           20
1987 Buick                                   Regal                                           18
2014 Mercedes-Benz                           SL63 AMG                                        19
1987 Buick                                   Regal                                           18
2014 Audi                                    RS 5                                            18
1987 Buick                                   Riviera                                         19
1987 Cadillac                                Eldorado                                        18
2014 Mercedes-Benz                           CL550 4matic                                    18
2014 Mercedes-Benz                           CL63 AMG                                        18
2014 Mercedes-Benz                           CLS63 AMG                                       19
2014 Mercedes-Benz                           CLS63 AMG S                                     19
2014 Volkswagen                              CC 4motion                                      20
1987 Cadillac                                Seville                                         18
2014 BMW                                     M5                                              17
2014 BMW                                     M5                                              16
2014 Mercedes-Benz                           E63 AMG                                         19
2014 Mercedes-Benz                           E63 AMG S                                       19
2014 Subaru                                  Legacy AWD                                      20
2014 Cadillac                                XTS AWD                                         20
2014 Ford                                    Taurus AWD                                      20
1987 Chevrolet                               Celebrity                                       20
2014 Lincoln                                 MKS AWD                                         20
2014 Chevrolet                               Silverado C15 2WD                               19
2014 GMC                                     Sierra C15 2WD                                  19
2014 Chevrolet                               Silverado K15 4WD                               18
2014 GMC                                     Sierra K15 4WD                                  18
2014 Chevrolet                               Express 1500 2WD Cargo                          16
2014 Chevrolet                               Express 1500 2WD Cargo                          15
2014 Chevrolet                               Express 1500 2WD Conversion Cargo               14
2014 Chevrolet                               Express 1500 AWD Conversion Cargo               14
2014 Chevrolet                               Express 1500 AWD Cargo                          14
2014 Chevrolet                               Express 2500 2WD Conversion Cargo               12
2014 GMC                                     Savana 1500 2WD (cargo)                         16
2014 GMC                                     Savana 1500 2WD (cargo)                         15
2014 GMC                                     Savana 1500 2WD Conversion (cargo)              14
1987 Chevrolet                               Celebrity                                       20
2014 GMC                                     Savana 1500  AWD (cargo)                        14
2014 GMC                                     Savana 1500  AWD Conversion (cargo)             14
2014 GMC                                     Savana 2500 2WD Conversion (cargo)              12
2014 Chevrolet                               Express 1500 2WD Passenger                      14
2014 Chevrolet                               Express 1500 AWD Passenger                      14
2014 Chevrolet                               Express 2500 2WD Passenger                      13
2014 Chevrolet                               Express 3500 2WD Passenger                      13
2014 Chevrolet                               Express 2500 2WD Passenger                      13
2014 Chevrolet                               Express 3500 2WD Passenger                      12
2014 GMC                                     Savana 1500 2WD (Passenger)                     14
1987 Chevrolet                               Monte Carlo                                     19
2014 GMC                                     Savana 1500 AWD (Passenger)                     14
2014 GMC                                     Savana 2500 2WD (Passenger)                     13
2014 GMC                                     Savana 3500 2WD (Passenger)                     13
2014 GMC                                     Savana 2500 2WD (Passenger)                     13
2014 GMC                                     Savana 3500 2WD (Passenger)                     12
2014 Cadillac                                XTS Limo                                        17
2014 Cadillac                                XTS Hearse                                      17
1987 Chevrolet                               Monte Carlo                                     19
2014 Subaru                                  Outback AWD                                     20
1987 Chevrolet                               Monte Carlo                                     18
2014 Volvo                                   XC70 AWD                                        20
2014 Volvo                                   XC60 AWD                                        20
2014 Volvo                                   XC60 AWD                                        20
2014 Buick                                   Enclave FWD                                     19
2014 Chevrolet                               Traverse FWD                                    19
2014 Chevrolet                               Tahoe C10 2WD                                   17
2014 Chevrolet                               Suburban C10 2WD                                17
2014 Ford                                    Explorer 2WD FFV                                20
2014 Ford                                    Explorer FWD                                    20
1987 Chrysler                                LeBaron                                         19
2014 GMC                                     Acadia FWD                                      19
2014 GMC                                     Yukon C10 2WD                                   17
2014 GMC                                     Yukon XL C10 2WD                                17
2014 Volvo                                   XC90 FWD                                        19
2014 Buick                                   Enclave AWD                                     18
2014 Cadillac                                SRX AWD                                         18
2014 Chevrolet                               Traverse AWD                                    19
2014 Ford                                    Explorer AWD FFV                                19
2014 Ford                                    Explorer AWD                                    19
2014 Ford                                    Explorer AWD                                    18
2014 GMC                                     Acadia AWD                                      18
2014 Land Rover                              Range Rover                                     15
2014 Land Rover                              Range Rover Sport                               16
2014 Porsche                                 Cayenne                                         20
2014 Porsche                                 Cayenne                                         17
2014 Volvo                                   XC90 AWD                                        18
2013 Jaguar                                  XF FFV                                          18
2013 Jaguar                                  XJL FFV                                         19
2013 Jaguar                                  XJ FFV                                          18
2013 Jaguar                                  XJL FFV                                         18
2014 Ferrari                                 458 Italia                                      14
2014 Ferrari                                 458 Italia                                      15
2014 Ferrari                                 458 Spider                                      14
2014 Ferrari                                 458 Spider                                      15
2014 Ferrari                                 F12                                             13
2014 Ferrari                                 F12                                             13
2014 Lamborghini                             Gallardo Coupe                                  16
2014 Lamborghini                             Gallardo Spyder                                 16
2014 Lamborghini                             Gallardo Coupe                                  15
2014 Lamborghini                             Gallardo Spyder                                 14
2014 Lamborghini                             Aventador Coupe                                 13
2014 Ferrari                                 California                                      16
2014 Ferrari                                 California                                      16
2014 Audi                                    S5                                              20
2014 Bentley                                 Continental GTC                                 17
2014 Mercedes-Benz                           E550 Convertible                                20
2014 Audi                                    S4                                              20
1987 Chrysler                                LeBaron GTS                                     19
2014 Chevrolet                               Camaro                                          18
2014 Chevrolet                               Camaro                                          20
2014 Chevrolet                               Camaro                                          19
2014 Mercedes-Benz                           CLS63 AMG 4matic                                18
2014 Mercedes-Benz                           CLS63 AMG S 4matic                              18
2014 Audi                                    S8                                              19
2014 Audi                                    S7                                              20
2014 Audi                                    S6                                              20
2014 Audi                                    RS 7                                            19
2014 Buick                                   LaCrosse AWD                                    20
2014 Ferrari                                 FF                                              13
2014 Ferrari                                 FF                                              13
2014 Audi                                    A8 L                                            19
1987 Chrysler                                New Yorker                                      19
2014 Audi                                    A8 L                                            16
2014 Cadillac                                XTS AWD                                         19
2014 Mercedes-Benz                           E63 AMG 4matic (wagon)                          17
2014 Mercedes-Benz                           E63 AMG S 4matic (wagon)                        18
2014 Chevrolet                               Equinox FWD                                     19
2014 Chevrolet                               Equinox FWD                                     20
2014 GMC                                     Terrain FWD                                     19
2014 GMC                                     Terrain FWD                                     20
2014 Infiniti                                QX70 RWD                                        19
1987 Chrysler                                Newport/Fifth Avenue                            17
2014 Chevrolet                               Equinox AWD                                     19
2014 GMC                                     Terrain AWD                                     19
2014 Infiniti                                QX70 AWD                                        16
2014 Infiniti                                QX70 AWD                                        18
2014 Cadillac                                Escalade 2WD                                    16
2014 Cadillac                                Escalade ESV 2WD                                16
2014 GMC                                     Yukon C10 2WD                                   16
2014 GMC                                     Yukon XL C10 2WD                                16
2014 Audi                                    Q7                                              18
2014 Cadillac                                Escalade AWD                                    15
2014 Cadillac                                Escalade ESV AWD                                14
2014 Chevrolet                               Tahoe K10 4WD                                   17
2014 Chevrolet                               Suburban K10 4WD                                17
2014 GMC                                     Yukon XL K10 4WD                                17
2014 GMC                                     Yukon K10 4WD                                   17
2014 GMC                                     Yukon Denali K10 AWD                            15
2014 GMC                                     Yukon XL K10 AWD                                14
1985 Mercedes-Benz                           300SD                                           19
2013 Ferrari                                 F12                                             13
2013 Ferrari                                 F12                                             13
2013 Jaguar                                  XJ LWB                                          20
2014 Audi                                    RS 5 Cabriolet                                  18
2014 Maserati                                GranTurismo                                     16
2014 Bentley                                 Continental GT                                  18
2014 Subaru                                  Impreza AWD                                     19
1987 Dodge                                   Diplomat                                        17
1987 Dodge                                   Diplomat                                        14
2014 Mercedes-Benz                           E63 AMG 4matic                                  19
2014 Mercedes-Benz                           E63 AMG S 4matic                                18
1987 Dodge                                   Diplomat                                        12
2014 Subaru                                  Impreza Wagon AWD                               19
2014 Ram                                     1500 2WD                                        16
2014 Ram                                     1500 4WD                                        19
2014 Chrysler                                Town and Country                                20
2014 Dodge                                   Grand Caravan                                   20
2014 Volkswagen                              Routan                                          20
2014 Chevrolet                               Captiva FWD                                     19
2014 Chevrolet                               Captiva AWD                                     18
2014 Chevrolet                               Equinox AWD                                     19
1987 Dodge                                   Lancer                                          19
2014 GMC                                     Terrain AWD                                     19
2014 Jeep                                    Wrangler 4WD                                    18
2014 Subaru                                  Tribeca AWD                                     18
2014 Mercedes-Benz                           ML350 4matic                                    19
2014 Volkswagen                              Touareg                                         19
2014 Nissan                                  370Z Roadster                                   20
1985 TVR Engineering Ltd                     TVR 280i Coupe                                  18
1985 Mercedes-Benz                           380SE                                           15
2014 Infiniti                                QX80 2WD                                        16
2014 Infiniti                                QX80 4WD                                        16
2014 Mercedes-Benz                           SLS AMG Coupe                                   15
2014 Mercedes-Benz                           SLS AMG Roadster                                15
2014 Mercedes-Benz                           SLS AMG GT Coupe                                15
2014 Mercedes-Benz                           SLS AMG GT Roadster                             15
1987 Dodge                                   600                                             19
2014 Mercedes-Benz                           C63 AMG Coupe                                   15
1987 Ford                                    Taurus                                          20
2014 Chevrolet                               Camaro                                          16
2014 Chevrolet                               Camaro                                          14
2014 Mercedes-Benz                           C63 AMG                                         15
2014 Mercedes-Benz                           CL600                                           14
2014 Mercedes-Benz                           CL65 AMG                                        14
1987 Ford                                    Taurus                                          20
2014 Cadillac                                CTS                                             16
2014 Cadillac                                CTS V                                           16
2014 Cadillac                                CTS                                             14
2014 Cadillac                                CTS V                                           14
1987 Lincoln                                 Continental                                     19
1987 Lincoln                                 Mark VII                                        19
1985 Mercedes-Benz                           500SEC                                          13
1987 Mercury                                 Sable                                           20
2014 Maserati                                Quattroporte GTS                                16
2014 Cadillac                                CTS Wagon                                       16
2014 Cadillac                                CTS Wagon                                       14
2014 Chevrolet                               Silverado C15 2WD                               20
2014 GMC                                     Sierra C15 2WD                                  20
2014 Ram                                     1500 2WD                                        17
2014 Ram                                     1500 2WD                                        20
1987 Mercedes-Benz                           300SDL                                          20
2014 Ram                                     1500 2WD                                        20
2014 Chevrolet                               Silverado K15 4WD                               19
2014 GMC                                     Sierra K15 4WD                                  19
2014 Ram                                     1500 4WD                                        15
2014 Ram                                     1500 4WD                                        19
2014 Ram                                     1500 4WD                                        17
2014 Chrysler                                Town and Country                                20
2014 Dodge                                   Grand Caravan                                   20
1987 Mercedes-Benz                           420SEL                                          15
2014 Dodge                                   Journey FWD                                     19
2014 Dodge                                   Journey AWD                                     19
2014 Jeep                                    Wrangler Unlimited 4WD                          18
2014 Jeep                                    Wrangler Unlimited 4WD                          18
2014 Jeep                                    Wrangler 4WD                                    18
1987 Mercedes-Benz                           560SEL                                          13
2014 SRT                                     Viper                                           15
2014 Infiniti                                Q60 AWD Coupe                                   20
2014 Infiniti                                Q60 Convertible                                 20
2014 Infiniti                                Q60 Convertible                                 19
2014 Infiniti                                Q60 Coupe                                       20
2014 Mercedes-Benz                           ML350                                           20
